2022-07-20 20:44:36,077 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:44:36,105 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:44:36,107 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:46:15,355 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:46:15,780 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:46:15,780 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:46:19,077 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:46:19,080 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:46:19,080 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:46:21,427 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:46:26,102 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:46:26,102 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:46:26,126 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:46:26,222 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:46:26,227 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:46:33,187 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:46:33,191 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:46:33,192 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:47:29,750 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:47:29,777 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:47:29,777 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:47:35,494 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:47:35,631 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:47:35,632 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:47:49,390 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:47:49,458 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:47:49,458 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:49:10,362 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:49:10,368 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:49:10,368 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:49:51,264 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:49:51,266 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:49:51,267 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:49:54,861 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:49:54,863 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:49:54,864 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:49:59,823 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:49:59,825 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:49:59,825 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:50:01,517 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:50:01,520 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:50:01,520 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:50:04,911 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:50:04,913 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:50:04,914 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:50:07,856 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:50:07,883 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:50:07,884 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:50:10,821 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:50:10,824 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:50:10,824 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:50:18,007 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:50:18,034 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:50:18,034 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:50:21,867 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:50:21,890 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:50:21,890 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:50:24,708 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:50:24,710 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:50:24,711 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:50:51,407 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:50:53,439 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:50:53,439 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:51:22,825 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:51:22,836 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:51:22,837 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:51:26,879 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:51:26,903 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:51:26,904 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:53:50,284 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:53:50,332 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:53:50,332 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:54:05,012 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:54:05,040 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:54:05,040 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:54:17,839 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:54:17,889 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:54:17,890 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:54:23,178 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:54:23,213 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:54:23,213 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:54:35,400 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:54:35,427 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:54:35,427 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:54:47,387 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:54:47,419 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:54:47,420 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:54:58,186 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:54:58,214 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:54:58,215 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:55:12,411 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:55:12,440 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:55:12,441 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:55:18,900 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:55:18,931 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:55:18,931 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:57:54,296 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:57:54,328 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:57:54,328 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:57:58,778 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 20:57:58,809 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 20:57:58,810 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 20:58:05,516 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
